date,headline,source
2021-06-08T16:47:00Z,MicroStrategy increases bitcoin-linked junk bond sale to $500 mln - Bloomberg News - Reuters,Reuters
2021-06-16T17:34:00Z,"El Salvador to keep dollar as legal tender, seeks World Bank help with bitcoin - Reuters",Reuters
2021-06-23T13:58:00Z,"El Salvador bitcoin plan ""bulletproof"", president says - Reuters",Reuters
2021-06-23T13:46:00Z,"El Salvador bitcoin plan 'bulletproof', president says - Reuters",Reuters
2021-06-16T17:20:00Z,"UPDATE 1-El Salvador to keep dollar as legal tender, seeks World Bank help with bitcoin - Reuters",Reuters
2021-06-10T03:25:54Z,Meat supplier JBS paid $11 million to its ransomware attackers,Engadget
2021-06-14T14:48:53Z,What does Uber and birth control have in common?,TechCrunch
2021-06-22T10:10:00Z,Gold is Dead? Should You Opt for Gold (Over Crypto) in Your Portfolio?,MarketBeat
2021-06-13T22:32:00Z,"UPDATE 1-Bitcoin rises 9.8% to $39,035 - Reuters",Reuters
2021-06-21T07:12:00Z,Cryptocurrencies tumble amid China crackdown on bitcoin miners - Reuters,Reuters
2021-06-09T20:23:00Z,Bitcoin rises 8.5 percent to $36265 - Reuters,Reuters
2021-06-12T06:14:00Z,"Bitcoin falls 5.71% To $35,210 - Reuters",Reuters
2021-06-12T06:26:00Z,Bitcoin falls 5.71% To $35210 - Reuters,Reuters
date,headline,source
2021-07-19T11:00:00Z,Why Not Use Self-Driving Cars as Supercomputers?,Wired
2021-07-05T19:45:10Z,"Kaseya ransomware attackers demand $70 million, claim they infected over a million devices",The Verge
2021-07-05T12:14:34Z,Gang behind huge cyber-attack demands $70m in Bitcoin,BBC News
2021-07-23T22:10:45Z,"Daily Crunch: Bitcoin ‘is a big part of our future,’ says Twitter CEO Jack Dorsey",TechCrunch
2021-07-14T19:09:01Z,Crypto startup Phantom banks funding from Andreessen Horowitz to scale its multi-chain wallet,TechCrunch
2021-07-21T22:00:14Z,Michael Arrington’s next act,TechCrunch
2021-07-28T02:27:00Z,Bitcoin rises above $40000 - Reuters,Reuters
2021-07-21T19:55:55Z,"UK man arrested for massive Twitter hack that targeted Biden, Musk in 2020 - CNET",CNET
2021-07-01T20:18:00Z,Bitcoin drops over 5% to $33226.36 - Reuters,Reuters
2021-07-21T06:31:00Z,Bitcoin climbs back over $30000 - Reuters,Reuters
2021-07-21T06:32:00Z,"Bitcoin climbs back over $30,000 - Reuters",Reuters
2021-07-07T19:54:00Z,Cryptocurrency's Wild West is in Wyoming - Reuters,Reuters
2021-07-13T14:00:00Z,Small Businesses Should Have No Business with Cryptocurrency,Entrepreneur
2021-07-21T18:53:00Z,"Tesla will 'most likely' restart accepting bitcoin as payments, says Musk - Reuters",Reuters
2021-07-09T16:52:07Z,This crowdsourced payments tracker wants to solve the ransomware visibility problem,TechCrunch
2021-07-13T21:41:15Z,REvil: Ransomware gang websites disappear from internet,BBC News
2021-07-08T13:51:28Z,Cryptocurrency company Circle to go public in SPAC deal,TechCrunch
2021-07-03T15:34:00Z,"After China's Crackdown on Bitcoin Mining, It's More Profitable For Everyone Else",Slashdot.org
2021-07-20T12:36:00Z,Bitcoin falls below $30000 for first time in a month - Reuters,Reuters
2021-07-26T21:48:00Z,Amazon denies report of accepting bitcoin as payment - Reuters,Reuters
date,headline,source
2021-08-06T11:00:00Z,A Field Guide for Nature-Resistant Nerds,Wired
2021-08-23T13:49:45Z,"PayPal expands the ability to buy, hold and sell cryptocurrency to the U.K.",TechCrunch
2021-08-10T00:34:05Z,"Jack Dorsey says Bitcoin will unite the world, but doesn’t say how",The Verge
2021-08-19T20:00:00Z,How to Pay For Your Vacation With Crypto,Lifehacker.com
2021-08-23T10:14:07Z,PayPal brings cryptocurrency trading to the UK,Engadget
2021-08-12T23:15:25Z,The fiendish new trick cyber-criminals are using to evade capture,BBC News
2021-08-25T23:21:05Z,The real victims of mass crypto-hacks that keep happening,BBC News
2021-08-10T21:06:43Z,"Coinbase crushes Q2 expectations, notes Q3 trading volume is trending lower",TechCrunch
2021-08-23T10:49:35Z,PayPal to allow UK users to buy and sell cryptocurrencies,The Guardian
2021-08-27T19:04:00Z,Bitcoin fever reaches Honduras with first cryptocurrency ATM - Reuters,Reuters
2021-08-18T08:00:00Z,T-Mobile Offers Free Identity Theft Protection After Hackers Steal Data on Millions of Customers,Gizmodo.com
2021-08-27T17:45:00Z,Bitcoin fever reaches Honduras with first cryptocurrency ATM - Reuters,Reuters
2021-08-15T20:29:13Z,T-Mobile investigates claims of giant customer data breach,Engadget
2021-08-24T13:51:00Z,PayPal bets big on crypto payments future with international expansion,Business Insider
2021-08-20T22:36:00Z,Bitcoin rises 5 percent to $49106 - Reuters,Reuters
2021-08-18T10:31:04Z,T-Mobile confirms data breach affects over 47 million people,Engadget
2021-08-20T15:55:57Z,7 Penny Stocks Benefiting Big From Bitcoin & Dogecoin Right Now,Penny Stocks
2021-08-13T22:14:00Z,Bitcoin rises 7.07% to $47587.38 - Reuters,Reuters
2021-08-23T11:53:00Z,Bitcoin price rises past $50000 as rebound continues - Reuters,Reuters
2021-08-24T11:00:00Z,Is Bitcoin Actually Reliable Enough to Be Known as an Official Currency?,Entrepreneur
date,headline,source
2021-09-16T13:26:42Z,AMC theaters will accept cryptocurrencies beyond Bitcoin,Engadget
2021-09-23T17:00:17Z,Twitter will let users send and receive Bitcoin tips,Engadget
2021-09-25T15:30:24Z,Hitting the Books: How Bitcoin is somehow worth more than the paper it's printed on,Engadget
2021-09-28T20:03:00Z,Why have Elon Musk and Tesla suddenly turned against bitcoin?,Blogspot.com
2021-09-24T16:22:55Z,China’s central bank bans cryptocurrency transactions to avoid ‘risks’,The Verge
2021-09-07T08:58:53Z,El Salvador becomes first country to adopt Bitcoin as an official currency,The Verge
2021-09-07T10:00:00Z,El Salvador Buys 400 Bitcoin as Crypto Officially Becomes Currency on Tuesday,Gizmodo.com
2021-09-24T12:14:00Z,Twitter will allow people to tip their favorite content creators with bitcoin,Blogspot.com
2021-09-16T00:55:53Z,Bitcoin protests in El Salvador against cryptocurrency as legal tender,BBC News
2021-09-27T21:40:00Z,Bitcoin Bros and Nuclear Bros Have Found Common Cause,Gizmodo.com
2021-09-07T17:41:32Z,"Bitcoin drops below $43,000 on El Salvador's first day using it",CNN
2021-09-28T20:04:00Z,,Blogspot.com
2021-09-05T10:14:50Z,"Extreme Weather, Bitcoin, Spring Gardening: Your Weekend Briefing",New York Times
2021-09-07T16:38:00Z,Crypto platform Bitso working with El Salvador on Chivo digital wallet - Reuters,Reuters
2021-09-24T20:30:09Z,Old coal plant is now mining bitcoin for a utility company,Ars Technica
2021-09-07T17:46:01Z,El Salvador beach town hopes to ride bitcoin wave - Reuters,Reuters
2021-09-07T17:58:40Z,El Salvador beach town hopes to ride bitcoin wave - Reuters,Reuters
2021-09-22T19:00:30Z,Robinhood will start testing crypto wallets next month,Engadget
2021-09-16T02:12:00Z,AMC CEO says theaters will accept other cryptocurrencies along with Bitcoin- Tweet - Reuters,Reuters
2021-09-07T16:05:52Z,"Bitcoin crashes as El Salvador rollout, price pump falter - Financial Post",Financial Post
date,headline,source
2021-10-06T17:17:00Z,Bitcoin hits strongest level since May,Blogspot.com
2021-10-04T19:49:00Z,JPMorgan CEO Says Bitcoin Has No Intrinsic Value After Claiming That Its Price Could Rise 10X,Blogspot.com
2021-10-06T19:49:00Z,"BTC, DOGE, and SHIBA Price Analysis for October 6",Blogspot.com
2021-10-10T20:12:00Z,"Who Bought $1.6B in Bitcoin Wednesday, and Why?",Blogspot.com
2021-10-28T16:45:00Z,Bitcoin Miners Are Gobbling Up U.S. Energy,Gizmodo.com
2021-10-08T16:35:00Z,"Mining Bitcoin Using Nuclear Power May Be Fine, Actually",Gizmodo.com
2021-10-26T18:10:00Z,"Roughly One-Third of Bitcoin Is Controlled by a Small Cabal of Whales, According to New Study",Gizmodo.com
2021-10-05T20:49:00Z,SEC Chair Dodges Question About Regulatory Status of Bitcoin and Ether,Blogspot.com
2021-10-06T17:39:00Z,"IMF Head Says Central Bank Digital Currencies Are Reliable, Hard to Think of Bitcoin as Money",Blogspot.com
2021-10-06T19:40:00Z,"A Bitcoin Mining Operation Started a Secret Power Plant, It Did Not Go as Planned",Gizmodo.com
2021-10-21T03:27:00Z,Bitcoin edges off all-time high but momentum for more gains this year seen intact - Reuters,Reuters
2021-10-20T09:47:00Z,Riding the crypto rollercoaster: Bitcoin nears record high - Reuters,Reuters
2021-10-08T13:19:51Z,The SEC could approve as many as 4 bitcoin futures ETFs in October,Business Insider
2021-10-20T04:03:00Z,Bitcoin sits below all-time high after U.S. ETF debut - Reuters,Reuters
2021-10-20T21:23:09Z,"Bitcoin tops $67,000 in record high - Reuters.com",Reuters
2021-10-19T07:06:00Z,Bitcoin nears record high ahead of futures ETF listing - Reuters,Reuters
2021-10-19T07:02:00Z,Bitcoin nears record high ahead of futures ETF listing - Reuters,Reuters
2021-10-18T13:53:14Z,The first-ever bitcoin ETF will start trading on Tuesday,Business Insider
2021-10-19T11:02:00Z,ANALYSIS-Bitcoin futures highlight some pitfalls for new ETFs - Reuters,Reuters
2021-10-07T18:42:04Z,"The SEC just approved the closest thing to a US bitcoin ETF you can buy, for now",Business Insider
date,headline,source
2021-11-05T13:32:14Z,A fake press release claiming Kroger accepts crypto reached the retailer’s own webpage,The Verge
2021-11-22T23:35:00Z,Explainer: What we know so far about El Salvador's volcano-powered bitcoin bond - Reuters,Reuters
2021-11-12T17:31:23Z,AMC Begins Accepting Crypto,Entrepreneur
2021-11-22T12:01:51Z,El Salvador plans 'Bitcoin City' - Reuters,Reuters
2021-11-02T13:39:41Z,"SEC punts on approving a spot bitcoin ETF again, pushing decision on Valkyrie's fund to 2022",Business Insider
2021-11-22T12:15:13Z,The Morning After: Adele has the power to remove the shuffle button,Engadget
2021-11-06T12:15:00Z,"An ethereum futures ETF will be available before one that holds bitcoin directly - and approval could come in the 1st quarter of 2022, Bloomberg analysts say",Business Insider
2021-11-08T16:07:45Z,Bitcoin Trades 7% Higher,Entrepreneur
2021-11-17T07:00:46Z,Australian Baseball League club Perth Heat to pay players in bitcoin,The Guardian
2021-11-09T15:39:00Z,"UPDATE 3-Bitcoin, ether hit all-time highs as momentum accelerates - Reuters",Reuters
2021-11-23T17:46:58Z,Explainer: What we know about El Salvador's bitcoin bond - Reuters.com,Reuters
2021-11-16T10:26:00Z,Bitcoin falls back below $60000 for first time since Nov 1 - Reuters,Reuters
2021-11-16T17:12:00Z,Bitcoin Falls Amid Chinese Mining Crackdown,Entrepreneur
2021-11-23T00:26:00Z,IMF recommends El Salvador not use bitcoin as legal tender - Reuters,Reuters
2021-11-18T07:00:05Z,Environmentalists sound alarm at US politicians’ embrace of cryptocurrency,The Guardian
2021-11-17T11:48:00Z,Baseball-Perth Heat to pay players and staff in Bitcoin - Reuters,Reuters
2021-11-15T14:18:33Z,VanEck’s bitcoin futures ETF will launch on Tuesday - after the SEC rejected the company’s spot ETF application,Business Insider
2021-11-08T23:38:00Z,Bitcoin hits new record as crypto market cap exceeds $3 tln - Reuters,Reuters
2021-11-12T18:14:00Z,"U.S. SEC disapproves proposed rule to list, trade shares of VanEck bitcoin trust - Reuters",Reuters
2021-11-12T17:36:00Z,"U.S. SEC disapproves proposed rule to list, trade shares of VanEck bitcoin trust - Reuters.com",Reuters
date,headline,source
2021-12-12T10:59:57Z,Indian PM Modi's Twitter hacked with bitcoin tweet,BBC News
2021-12-06T00:42:28Z,Why New York State Is Experiencing a Bitcoin Boom,New York Times
2021-12-01T14:45:18Z,Nothing's 'Black Edition' brings a modern touch to its funky Ear 1 buds,Engadget
2021-12-23T20:25:00Z,"U.S. SEC rejects Valkyrie, Kryptoin bitcoin trusts - Reuters",Reuters
2021-12-12T20:59:39Z,Someone 'briefly compromised' the Indian Prime Minister's Twitter account,Engadget
2021-12-01T12:00:00Z,Nothing’s debut earbuds now come in black,The Verge
2021-12-12T18:23:00Z,Bitcoin rises 2.1% to reclaim $50000 - Reuters,Reuters
2021-12-06T22:27:00Z,Self-proclaimed bitcoin inventor largely prevails in $54 billion bitcoin trial - Reuters.com,Reuters
2021-12-28T22:10:00Z,Bitcoin falls 6.1 percent to $47607 - Reuters,Reuters
2021-12-04T19:55:07Z,Bitcoin plunges by a fifth - Reuters.com,Reuters
2021-12-04T19:35:10Z,Bitcoin plunges by a fifth - Reuters.com,Reuters
2021-12-03T22:18:00Z,Bitcoin tumbles 5.5% to $53436 - Reuters,Reuters
2021-12-04T20:13:00Z,Bitcoin falls 8.4% to $49228.82 - Reuters,Reuters
2021-12-04T22:05:00Z,Bitcoin falls 9.2% to $48782 - Reuters,Reuters
2021-12-06T12:10:30Z,Bitcoin tumbles 5% after weekend battering - The Globe and Mail,The Globe And Mail
2021-12-08T20:10:00Z,"CIA Director: Duh, Of Course, the CIA Is Into Cryptocurrency",Gizmodo.com
2021-12-09T21:49:26Z,Self-proclaimed bitcoin creator hails court victory - Reuters.com,Reuters
2021-12-09T23:10:33Z,Self-proclaimed bitcoin creator hails court victory - Reuters Australia,Reuters
2021-12-11T21:34:00Z,Foreign Policy magazine: 'Bitcoin Failed in El Salvador.' Is the Answer More Bitcoin?,Slashdot.org
2021-12-06T23:38:00Z,Man claiming to be bitcoin's creator wins dispute over $50B in bitcoin - CNET,CNET
date,headline,source
2022-01-12T12:00:00Z,"As Kazakhstan Descends into Chaos, Crypto Miners Are at a Loss",Wired
2022-01-25T22:11:14Z,The International Monetary Fund tells El Salvador it shouldn’t use Bitcoin as legal tender,The Verge
2022-01-14T13:46:28Z,Jack Dorsey’s Block is working to make Bitcoin mining easier,The Verge
2022-01-27T18:16:57Z,DeepDotWeb operator sentenced to eight years for money laundering,The Verge
2022-01-20T13:23:31Z,Crypto.com admits over $30 million stolen by hackers,The Verge
2022-01-14T11:40:33Z,"Block is officially building an 'open Bitcoin mining system,' says founder Jack Dorsey",Engadget
2022-01-22T13:35:00Z,"Bitcoin Extends Slide, Has Fallen More Than 50% From Record High",Blogspot.com
2022-01-14T14:14:00Z,Musk says Tesla to accept dogecoin for merchandise,Blogspot.com
2022-01-20T19:54:48Z,Eric Adams Is Taking His First Paycheck in Crypto,New York Times
2022-01-26T12:00:00Z,Gibraltar Could Launch the World’s First Crypto Stock Exchange,Wired
2022-01-20T12:56:00Z,"Russian c.bank proposes banning cryptocurrencies, crypto mining",Blogspot.com
2022-01-26T04:54:14Z,IMF urges El Salvador to remove Bitcoin as legal tender,BBC News
2022-01-11T12:29:00Z,Crypto CEO becomes one of the world's richest billionaires,Blogspot.com
2022-01-27T15:19:00Z,U.S. SEC rejects Fidelity's Wise Origin spot bitcoin ETF - Reuters.com,Reuters
2022-01-14T12:34:09Z,Jack Dorsey says Block is building a bitcoin mining system so that anyone can easily buy a rig,Business Insider
2022-01-07T19:30:00Z,"Crypto Dev Says He’s Spending $500,000 on a Statue of Elon Musk’s Head on a Goat’s Body",Gizmodo.com
2022-01-21T22:57:21Z,Robinhood opens cryptocurrency wallet to beta testers,Engadget
2022-01-20T12:00:00Z,Crypto.com Finally Acknowledges $34 Million Stolen by Hackers,Gizmodo.com
2022-01-19T17:55:00Z,EU Regulator Wants to Ban Proof of Work Crypto Mining to Avoid Climate Disaster,Gizmodo.com
2022-01-21T23:30:00Z,Bitcoin falls 9.3% to $36955 - Reuters,Reuters
date,headline,source
2022-02-09T16:00:00Z,Is the Crypto Bubble Going to Burst?,Lifehacker.com
2022-02-11T19:22:41Z,Netflix is already making a docuseries about the alleged billion-dollar bitcoin launderers,Engadget
2022-02-08T23:37:54Z,Justice Dept. Seizes $3.6 Billion in Bitcoin and Arrests Married Couple,New York Times
2022-02-17T23:51:49Z,Justice Dept. Announces Raft of Changes Meant to Deter Cyberthreats,New York Times
2022-02-13T08:00:09Z,Inside Heather Morgan and Ilya Lichtenstein's Confounding Bitcoin Case,New York Times
2022-02-14T11:00:00Z,"Super Bowl Crypto Ads Feature Larry David, LeBron James, and QR Code for Free Bitcoin",Gizmodo.com
2022-02-12T02:49:00Z,It Only Took 3 Days for Netflix to Order a Docuseries on the Bonnie and Clyde of the Crypto World,Gizmodo.com
2022-02-15T02:45:31Z,Ilya Lichtenstein Held in Bitcoin Case While Heather Morgan Is Given Bail,New York Times
2022-02-09T02:27:29Z,"Who are Ilya Lichtenstein and Heather Morgan, Charged in Bitcoin Case?",New York Times
2022-02-10T14:00:00Z,Playing With Crypto? You’ll Need a Wallet (or Several),Wired
2022-02-01T06:00:00Z,CRYPTOVERSE-Bitcoin squeezes smaller rivals to its crown - Reuters,Reuters
2022-02-04T22:27:00Z,Bitcoin surges 8.82% to $40611 - Reuters,Reuters
2022-02-22T06:17:00Z,CRYPTOVERSE-Bitcoin could be laid low by miners' malady - Reuters,Reuters
2022-02-19T03:15:20Z,Influencers beware: promoting the wrong crypto could mean facing a class-action lawsuit,The Verge
2022-02-28T12:45:00Z,Bitcoin and Ether Are Helping Fund Ukraine's Resistance - CNET,CNET
2022-02-05T15:21:31Z,Is Bitcoin technically a religion? A scholar investigates,The Next Web
2022-02-15T06:00:00Z,CRYPTOVERSE-Bitcoin runs into Russian rules and regiments - Reuters,Reuters
2022-02-08T06:00:00Z,"CRYPTOVERSE-After bitcoin 'winter', investors hunt risk in virtual worlds - Reuters",Reuters
2022-02-11T20:11:00Z,Wall St Week Ahead Crypto investors face more uncertainty after rocky start to 2022 - Reuters,Reuters
2022-02-11T18:14:00Z,Intel launches blockchain chip to tap crypto boom - Reuters,Reuters
date,headline,source
2022-03-24T22:50:30Z,Ex-Party Producer Charged in $2.7 Million Bitcoin-Laundering Scheme,New York Times
2022-03-24T07:00:10Z,"Everyone Has Crypto FOMO, but Does It Belong in Your Portfolio?",New York Times
2022-03-17T13:33:43Z,"If you’re a Russian YouTuber, how do you get paid now?",The Verge
2022-03-23T20:40:00Z,El Salvador turns to Binance for help on bitcoin adoption - Reuters.com,Reuters
2022-03-01T06:10:00Z,Cryptoverse: Bitcoin gains conflict currency credentials - Reuters,Reuters
2022-03-12T18:34:00Z,Why Isn't Bitcoin Booming?,Slashdot.org
2022-03-22T06:15:00Z,Cryptoverse: Remember when bitcoin was 'anonymous'? - Reuters,Reuters
2022-03-27T22:34:00Z,Bitcoin rises 4.4 percent to $46499 - Reuters,Reuters
2022-03-05T14:45:07Z,Cryptocurrency Donations Pour Into Ukraine. This Week in Bitcoin and Crypto News - CNET,CNET
2022-03-08T12:00:00Z,War Is Calling Crypto’s ‘Neutrality’ Into Question,Wired
2022-03-04T15:01:00Z,Cryptocurrencies in a time of war - Reuters.com,Reuters
2022-03-19T13:15:02Z,Is the US Developing a Digital Dollar? This Week's Top Bitcoin & Crypto News - CNET,CNET
2022-03-01T16:03:11Z,"Ukraine asking for bitcoin donations is bullish for the cryptocurrency, veteran strategist Tom Lee says",Business Insider
2022-03-01T11:34:16Z,"Cryptocurrencies rebound, with bitcoin rising as much as 14%, as Russian and Ukrainian buyers pile in",Business Insider
2022-03-22T22:18:00Z,"El Salvador postpones bitcoin bond issue, expects better conditions - Reuters.com",Reuters
2022-03-22T21:48:00Z,"El Salvador postpones bitcoin bond issue, expects better conditions - Reuters.com",Reuters
2022-03-22T09:53:00Z,Bitcoin climbs to highest in almost three weeks - Reuters.com,Reuters
2022-03-15T06:15:00Z,"Cryptoverse: Bitcoin's scared of commitment, Mr Biden - Reuters.com",Reuters
2022-03-21T19:46:00Z,U.S. company devises method to use coal waste to power crypto - Reuters,Reuters
2022-03-02T00:30:27Z,BitConnect founder indicted by Justice Department has disappeared,Engadget
date,headline,source
2022-04-08T16:02:52Z,"Block and Blockstream are partnering with Tesla on an off-grid, solar-powered Bitcoin mine in Texas",The Verge
2022-04-14T11:35:49Z,Wikipedia editors vote to block cryptocurrency donations,Engadget
2022-04-05T11:00:00Z,What Twitter Is Really Planning for Crypto,Wired
2022-04-06T17:30:19Z,This might be Jack Dorsey’s ‘rockey’ hardware crypto wallet,The Verge
2022-04-05T19:24:01Z,Germany shuts down servers for Russian darknet marketplace Hydra,The Verge
2022-04-03T01:35:00Z,Bitcoin Reaches Milestone: 19 Millionth Bitcoin Mined,Slashdot.org
2022-04-12T05:15:00Z,Cryptoverse: 10 billion reasons bitcoin could become a reserve currency - Reuters,Reuters
2022-04-07T16:21:00Z,"Bitcoin entrepreneur Mow creates new company, inks El Salvador deal - Reuters",Reuters
2022-04-11T13:27:59Z,Block aims to simplify Bitcoin investing with new Cash App services,Business Insider
2022-04-03T11:00:00Z,"Blockchains Have a ‘Bridge’ Problem, and Hackers Know It",Wired
2022-04-13T16:35:03Z,Wikipedia community votes to stop accepting cryptocurrency donations,Ars Technica
2022-04-26T20:22:00Z,Bitcoin last down 5.1% at $38391.36 - Reuters.com,Reuters
2022-04-18T20:30:00Z,You Can Now Go See Fantastic Beasts With Dogecoin at AMC Theaters,Gizmodo.com
2022-04-05T20:45:58Z,"Germany seizes the world's largest, longest-serving dark web market",Engadget
2022-04-06T00:57:57Z,Cash App breach impacted over 8 million users,Engadget
2022-04-15T11:37:13Z,Opera's crypto browser is now available on iOS,Engadget
2022-04-27T15:44:58Z,Central African Republic Passes Bill to Make Bitcoin Legal Tender - CNET,CNET
2022-04-18T05:49:00Z,What is Blockchain: Everything You Need to Know (2022),Crunchhype.com
2022-04-07T21:57:00Z,Honduran special economic zone adopts bitcoin as legal tender - Reuters,Reuters
2022-04-28T16:58:00Z,Analysis: Bitcoin adoption by Central African Republic baffles cryptoverse - Reuters.com,Reuters
date,headline,source
2022-05-10T16:59:46Z,Miami’s Bitcoin Conference Left a Trail of Harassment,Wired
2022-05-04T12:00:00Z,Why fossil fuel companies see green in Bitcoin mining projects,The Verge
2022-05-02T11:30:00Z,Warren Buffett Says He Wouldn't Take All the Bitcoin in the World for $25,Gizmodo.com
2022-05-09T03:04:37Z,Bitcoin value drops by 50% since November peak,BBC News
2022-05-16T20:45:00Z,"Luna Foundation Tried to Prop Up Terra’s Crumbling Base With Billions in Bitcoin, But It Still Failed",Gizmodo.com
2022-05-05T18:10:00Z,Fidelity Wants to Include Bitcoin in 401(k) Plans; Elizabeth Warren and the Labor Department Have Concerns,Gizmodo.com
2022-05-06T20:35:02Z,US Treasury issues first-ever sanctions against a cryptocurrency mixer,Engadget
2022-05-24T15:23:59Z,How Ukraine’s wide use of cryptocurrency is playing out during the war,The Verge
2022-05-10T18:29:04Z,Cryptoverse: rising interest hurts Bitcoin - Reuters,Reuters
2022-05-11T22:18:00Z,Bitcoin falls 7.2% to $28758 - Reuters.com,Reuters
2022-05-04T20:16:00Z,Bitcoin last up 5.7% at $39862.84 - Reuters.com,Reuters
2022-05-09T20:11:00Z,Bitcoin falls 7.8% to $31333 - Reuters,Reuters
2022-05-09T13:45:30Z,"Bitcoin, Ethereum Technical Analysis: BTC Slips to 10-Month Low, Below $33000 – Market Updates Bitcoin News - Bitcoin News",Bitcoin.com
2022-05-12T19:14:35Z,Terra’s Crypto Meltdown Was Inevitable,Wired
2022-05-24T05:30:00Z,Cryptoverse: Is the end of the bitcoin winter nigh? - Reuters.com,Reuters
2022-05-10T05:17:00Z,Cryptoverse: Buying the dip? Bitcoin's a rates rookie - Reuters,Reuters
2022-05-21T11:30:06Z,"After Luna Collapse, Terra Looks to New Blockchain. This Week's Top Bitcoin and Crypto News - CNET",CNET
2022-05-28T20:57:40Z,"Terra 2.0 Is Now Live, Following Luna Meltdown. This Week's Top Bitcoin and Crypto News - CNET",CNET
2022-05-28T17:36:26Z,Terra 2.0 Launch Planned Following Luna Meltdown. This Week's Top Bitcoin and Crypto News - CNET,CNET
2022-05-16T14:07:00Z,"Bitcoin Has No Future as a Payments Network, Says FTX Chief",Slashdot.org
